ID,Author,Channel,Content Length,Content
559040143374155778,MyNameIsTheGreat,workshop,51,Thank you! But I'd like to improve it even more. XD
559040179080265750,друг,general,6,oh????
559040227914809374,>~{ᏩᎡᎪNᎠ}~<,general,6,Oh god
559040309317730334,WalterClements3232,general,58,can we go 2 hours without susie mentioning her girly penis
559040325117542400,ImmortalLucario,general,2,No
559040326929481748,>~{ᏩᎡᎪNᎠ}~<,general,2,No
559040380595863562,ImmortalLucario,general,40,I liked this place better without Walter
559040411348238336,>~{ᏩᎡᎪNᎠ}~<,general,3,oof
559040445423026176,>~{ᏩᎡᎪNᎠ}~<,general,22,Walter is not best mod
559040497637916682,>~{ᏩᎡᎪNᎠ}~<,general,38,He’s above doc but so is everyone else
559040567376478218,>~{ᏩᎡᎪNᎠ}~<,general,30,Who wants me to rank all mods?
559040570442514433,ImmortalLucario,general,3,Oof
559040583390199828,ImmortalLucario,general,5,Do it
559044577147879434,>~{ᏩᎡᎪNᎠ}~<,general,8,Leon AMA
559044606491361296,ImmortalLucario,general,2,No
559044620026118154,ImmortalLucario,general,9,Susie ama
559044635733917727,>~{ᏩᎡᎪNᎠ}~<,general,2,no
559044651299110958,>~{ᏩᎡᎪNᎠ}~<,general,8,Fuck You
559044665941295110,>~{ᏩᎡᎪNᎠ}~<,general,8,Leon ama
559044667010973726,anthrax addict,general,92,<@!523930253769572373> why are you such a piece of shit sometimes and such a cool guy others
559044668646752292,Pokécord,pokecord,0,
559044686631665666,WalterClements3232,general,0,
559044724984643596,>~{ᏩᎡᎪNᎠ}~<,general,42,I have split personality disorder probably
559044755116523531,ImmortalLucario,general,0,
559044783688122379,anthrax addict,general,7,hoo hoo
559044807411105813,>~{ᏩᎡᎪNᎠ}~<,general,16,ok next question
559044855368646695,anthrax addict,general,70,<@!523930253769572373> did you or did you not fuck a bowl of guacamole
559044857004556301,Pokécord,pokecord,0,
559044886209364000,>~{ᏩᎡᎪNᎠ}~<,general,10,I have not
559044889581715457,anthrax addict,general,34,on the night of 13th december 2007
559044903871709184,>~{ᏩᎡᎪNᎠ}~<,general,2,No
559044936947859458,ImmortalLucario,general,24,I feel under appreciated
559044954652016650,anthrax addict,general,42,that eliminates you as a suspect thank you
559044963057270792,ImmortalLucario,general,7,LOVE ME
559044966308118571,>~{ᏩᎡᎪNᎠ}~<,general,2,Ok
559044977842454569,>~{ᏩᎡᎪNᎠ}~<,general,13,Next question
559044984792154145,WalterClements3232,general,7,Hee Hee
559045019307212810,VesperCire,general,40,also Leon thank you for giving me #4 mod
559045021802954757,anthrax addict,general,49,<@130890393817448448> your gf wants love help her
559045023619088386,Pokécord,pokecord,0,
559045070993489934,>~{ᏩᎡᎪNᎠ}~<,general,12,No prob vesp
559045102178140195,MEE6,r-lodeddiper,0,
559045122046689320,ImmortalLucario,general,14,Not too loudly
559045145958547477,ImmortalLucario,general,12,Drop’ll hear
559045151347965963,anthrax addict,general,61,yo do a favorite list with every fucking person on the server
559045153533329419,Pokécord,pokecord,0,
559045192779431949,ImmortalLucario,general,26,I don’t wanna go Mr. Stark
559045249704656901,>~{ᏩᎡᎪNᎠ}~<,general,2,No
559045289638494208,MrDilkington,general,6,Dew it
559045300686159882,>~{ᏩᎡᎪNᎠ}~<,general,2,No
559045356361613324,VesperCire,general,5,do it
559045378482241571,anthrax addict,general,73,15 avocado emojis and leon will make a list of every person on the server
559045380017487922,ImmortalLucario,general,10,I’ll do it
559045394915393546,>~{ᏩᎡᎪNᎠ}~<,general,2,No
559045439312101377,>~{ᏩᎡᎪNᎠ}~<,general,25,200 updoots for that list
559045454822899723,anthrax addict,general,2,no
559045468563439627,>~{ᏩᎡᎪNᎠ}~<,general,3,Yes
559045478952730624,anthrax addict,general,11,15 avocados
559045497155878913,anthrax addict,general,20,can oyu eat updoots?
559045502931304468,anthrax addict,general,4,huh?
559045513769517057,>~{ᏩᎡᎪNᎠ}~<,general,3,yes
559045531415085108,VesperCire,general,11,15 avocados
559045534019616787,MrDilkington,general,40,Atleast do one for the most active users
559045535814647808,anthrax addict,general,17,they inat healthy
559045539078078494,Alex_ I think.,general,19,how much is sellout
559045561827721216,anthrax addict,general,3,30$
559045565644668933,>~{ᏩᎡᎪNᎠ}~<,general,2,30
559045569767669790,VesperCire,general,3,30$
559045580911935490,Alex_ I think.,general,5,fuck\
559045588302299146,>~{ᏩᎡᎪNᎠ}~<,general,13,I got it free
559045594094764032,anthrax addict,general,2,B)
559045609114566686,>~{ᏩᎡᎪNᎠ}~<,general,2,B)
559045638050938880,WalterClements3232,general,15,make it 20$ vro
559045665251000324,anthrax addict,general,50,<@!306456142022967307> store is closed bitch leave
559045668665294858,VesperCire,general,36,or you could give drop extra oatmeal
559045684209385492,>~{ᏩᎡᎪNᎠ}~<,general,89,<@323298139400568853> was the role originally supposed to say sellout when you bought it?
559045705856057345,MrDilkington,general,16,Make it 20 cents
559045724365651989,>~{ᏩᎡᎪNᎠ}~<,general,35,Or was that stop making fun of you?
559045726903205938,John Lennon from soviet roatmeal,general,3,Wtf
559045730677817350,anthrax addict,general,52,<@!523930253769572373> i asked for it to say sellout
559045749183348756,>~{ᏩᎡᎪNᎠ}~<,general,5,Oh ok
559045750080929793,Pokécord,pokecord,0,
559045788689367071,anthrax addict,general,25,but then walter bought it
559045795081617429,>~{ᏩᎡᎪNᎠ}~<,general,13,Now I have it
559045811132956683,anthrax addict,general,25,and now its not special 😔
559045814060580879,>~{ᏩᎡᎪNᎠ}~<,general,18,Walter got it free
559045843991396362,Alex_ I think.,general,27,gtg battle bus is launching
559045891416129537,>~{ᏩᎡᎪNᎠ}~<,general,22,Walter mod again frick
559045895321026584,anthrax addict,general,47,gtg battle bus is crashing into the twin towers
559045921158070292,>~{ᏩᎡᎪNᎠ}~<,general,4,Lmao
559045931882905650,VesperCire,general,4,sad!
559045958734839808,>~{ᏩᎡᎪNᎠ}~<,general,4,sad!
559045960949432398,Pokécord,pokecord,0,
559045967224111144,Alex_ I think.,general,24,yes i am dropping tilted
559045971489587200,anthrax addict,general,4,sad!
559045990871597068,anthrax addict,general,7,alright
559045999046295586,anthrax addict,general,11,im gonna go
559046016968556574,VesperCire,general,2,ok
559046026443358219,ImmortalLucario,general,22,Leon where we dropping
559046027328487424,anthrax addict,general,40,see ya you fucking useless sacks of shit
559046032244211751,VesperCire,general,8,bye nerd
559046057611362316,anthrax addict,general,13,except vesper
559046080017334302,VesperCire,general,9,thank you
559046085914394639,anthrax addict,general,40,hes a slightly less useless sack of shit
559046092155650050,>~{ᏩᎡᎪNᎠ}~<,general,23,We dropping into Berlin
559046093749616663,VesperCire,general,9,very cool
559046103182606346,anthrax addict,general,20,cause hes a good mod
559046111805833229,WalterClements3232,general,34,i play fortcraft unknow battleblox
559046119070367746,ImmortalLucario,general,2,Ok
559046221868695554,>~{ᏩᎡᎪNᎠ}~<,general,6,vesper
559046231012409347,>~{ᏩᎡᎪNᎠ}~<,general,5,likes
559046243058188309,>~{ᏩᎡᎪNᎠ}~<,general,6,Sprout
559046244656349201,Pokécord,pokecord,0,
559046246606700545,>~{ᏩᎡᎪNᎠ}~<,general,2,Of
559046251165909002,>~{ᏩᎡᎪNᎠ}~<,general,3,The
559046262679142461,>~{ᏩᎡᎪNᎠ}~<,general,7,Brussel
559046282543366146,>~{ᏩᎡᎪNᎠ}~<,general,0,
559046291292684300,>~{ᏩᎡᎪNᎠ}~<,general,13,Aka that^^^^^
559046351401386006,VesperCire,general,16,Brussels sprouts
559046352827449366,Pokécord,pokecord,0,
559046387501760514,>~{ᏩᎡᎪNᎠ}~<,general,0,
559046391163518979,WalterClements3232,general,27,that looks like a wasp nest
559046412835225600,>~{ᏩᎡᎪNᎠ}~<,general,12,It’s oatmeal
559046607991996417,>~{ᏩᎡᎪNᎠ}~<,spam,6,.magik
559046610278023172,NotSoBot,spam,14,ok_ processing
559047486233247744,>~{ᏩᎡᎪNᎠ}~<,general,2,ok
559047491144777748,ImmortalLucario,general,36,Yeah I was Lil $uzi Vert for a while
559048364608585750,>~{ᏩᎡᎪNᎠ}~<,general,8,And lose
559048373660024834,>~{ᏩᎡᎪNᎠ}~<,general,8,Then cry
559048812824625172,WalterClements3232,general,11,what drama?
559048813994704917,Pokécord,pokecord,0,
559048817572577280,>~{ᏩᎡᎪNᎠ}~<,general,3,oof
559048948002717716,packid851,general,31,minecraft death sound effect #2
559048993502527490,packid851,mannyhate,21,manny is fucking shit
559049002163634176,John Lennon from soviet roatmeal,general,11,Oooooooffff
559049030500614145,packid851,mannyhate,19,he Assassinated jfk
559049038041972755,Alex_ I think.,general,21,my team is dominating
559049039140749332,Pokécord,pokecord,0,
559049053221158913,Alex_ I think.,general,15,46 kills vs ten
559049058593931285,WalterClements3232,general,30,yeah leon was banned for a bit
559049069620756480,WalterClements3232,general,4,why?
559049146338902029,>~{ᏩᎡᎪNᎠ}~<,general,44,I wasn’t banned for a bit it was an accident
559049153867415553,Pokécord,pokecord,0,
559049156958748672,>~{ᏩᎡᎪNᎠ}~<,general,3,Erm
559049174511910923,>~{ᏩᎡᎪNᎠ}~<,general,22,Susie was quick to ban
559049188302782483,John Lennon from soviet roatmeal,general,44,Is there a way to look at everyone in a role
559049209446268939,>~{ᏩᎡᎪNᎠ}~<,general,24,It was because of Tahiti
559049216824180782,WalterClements3232,general,2,no
559049244003008552,WalterClements3232,general,27,you have to be mod for that
559049245148315661,Pokécord,pokecord,0,
559049254887489548,ImmortalLucario,general,12,No it wasn’t
559049275531722752,ImmortalLucario,general,23,It was cause of Rebecca
559049282473295893,>~{ᏩᎡᎪNᎠ}~<,general,10,yes it was
559049283706552322,John Lennon from soviet roatmeal,general,1,K
559049300231847946,ImmortalLucario,general,28,I couldn’t break up with her
559049316841291816,MEE6,r-lodeddiper,0,
559049328778412062,>~{ᏩᎡᎪNᎠ}~<,general,26,no the reason I got banend
559049402778386452,ImmortalLucario,general,5,Ooooh
559049420847579147,>~{ᏩᎡᎪNᎠ}~<,general,7,banned*
559049472169213982,>~{ᏩᎡᎪNᎠ}~<,general,29,You were quick to ban me aye?
559049476564713472,John Lennon from soviet roatmeal,general,6,Banend
559049493870542879,>~{ᏩᎡᎪNᎠ}~<,general,4,Shut
559049568311050240,John Lennon from soviet roatmeal,general,3,lol
559049570361802772,Pokécord,pokecord,0,
559049608786083850,ImmortalLucario,general,3,Yeh
559049627505262597,Alex_ I think.,general,66,seriously put me in the next mod election i want to help better LD
559049788088123493,John Lennon from soviet roatmeal,general,24,They have mod elections?
559049820661088282,Alex_ I think.,general,8,probably
559049852953296907,>~{ᏩᎡᎪNᎠ}~<,general,25,Susie doesn’t like me smh
559049875191365632,ImmortalLucario,general,8,Yes I do
559049960172027905,big yoshi,general,0,
559049999263203338,>~{ᏩᎡᎪNᎠ}~<,general,9,Why Susie
559050015314542592,>~{ᏩᎡᎪNᎠ}~<,general,11,Smh my head
559050023879442434,ImmortalLucario,general,11,You’re epic
559050097107664916,>~{ᏩᎡᎪNᎠ}~<,general,4,nice
559050199910055946,>~{ᏩᎡᎪNᎠ}~<,general,0,
559050328352227331,Alex_ I think.,general,8,am i eic
559050357079146506,Alex_ I think.,general,5,epic*
559050383838674949,big yoshi,general,0,
559050523337293852,ImmortalLucario,general,2,Ye
559050524788260868,Pokécord,pokecord,0,
559050550046490632,big yoshi,general,89,https://media.discordapp.net/attachments/477823719868203038/558063185400430613/hamood.gif
559050646783787064,>~{ᏩᎡᎪNᎠ}~<,general,1,S
559050648746983447,Alex_ I think.,general,61,i got that epic victory royale as soon as soosie said im epic
559050653608050743,>~{ᏩᎡᎪNᎠ}~<,general,2,Su
559050666954326036,>~{ᏩᎡᎪNᎠ}~<,general,4,Susi
559050698021404702,ImmortalLucario,general,4,Suzi
559050725242568715,>~{ᏩᎡᎪNᎠ}~<,general,5,Susie
559050736692887553,>~{ᏩᎡᎪNᎠ}~<,general,2,Is
559050742774759440,>~{ᏩᎡᎪNᎠ}~<,general,1,A
559050756473225226,>~{ᏩᎡᎪNᎠ}~<,general,4,Chad
559050801834754049,>~{ᏩᎡᎪNᎠ}~<,general,4,NIMB
559050803118342155,Pokécord,pokecord,0,
559051008395837454,>~{ᏩᎡᎪNᎠ}~<,general,11,Yes you are
559051036082307083,Alex_ I think.,general,36,Susie  is the girl version of a chad
559051065966723082,Alex_ I think.,general,18,not a stacy though
559051078805618691,Alex_ I think.,general,16,stacies are mean
559051079279443978,>~{ᏩᎡᎪNᎠ}~<,general,3,Yeh
559051092608942080,>~{ᏩᎡᎪNᎠ}~<,general,3,Yeh
559051125651931165,ImmortalLucario,general,40,I’m like the non-bitchy variety of Stacy
559051155150471199,>~{ᏩᎡᎪNᎠ}~<,general,3,Yes
559051156404436995,Pokécord,pokecord,0,
559051283508756520,Alex_ I think.,general,74,what if scp-096 is just an instance of Scp-3008-2 but with facial features
559051389754540042,weavens,general,26,susie's placenta is an scp
559051430837747733,ImmortalLucario,general,2,No
559051472420208655,Alex_ I think.,general,15,susie is an scp
559051482109050890,John Lennon from soviet roatmeal,general,81,Was anyone else a fan of the animated storytime genre until it got over saturated
559051626778722306,ImmortalLucario,general,10,I’m an scp
559051634441715716,Alex_ I think.,general,2,Me
559051638523035653,ImmortalLucario,general,5,Frfr?
559051665773166623,ImmortalLucario,general,8,Yeahsame
559051739551236106,Alex_ I think.,general,20,yea susie is scp-230
559051740666658848,Pokécord,pokecord,0,
559051751404208138,>~{ᏩᎡᎪNᎠ}~<,general,52,<@!306456142022967307> you didn’t fucking pray today
559051810623586334,weavens,general,26,hello leon the 15 year old
559051839459557388,Alex_ I think.,general,87,<@!523930253769572373>  My priest_ I held a private service at home for me and my kids.
559051864713461760,>~{ᏩᎡᎪNᎠ}~<,general,7,Oh okay
559051899001634826,>~{ᏩᎡᎪNᎠ}~<,general,28,<@!195703008410075136> what?
559051921365794828,Alex_ I think.,general,94,I am trying to introduce them to the Church of Greg but i don't want to catapult them in_ sire
559051937912455202,weavens,general,4,bruh
559051945764061203,weavens,general,15,i heard you man
559051948066603009,>~{ᏩᎡᎪNᎠ}~<,general,7,Oh okay
559051966475534357,weavens,general,21,you gotta be at least
559051968639795202,>~{ᏩᎡᎪNᎠ}~<,general,2,Oh
559051979389927445,weavens,general,10,or at most
559051983940485141,Alex_ I think.,general,65,<@!262781088500285440>  i said you are scp-230 arent you offended
559051986704531469,weavens,general,2,15
559051997416783884,>~{ᏩᎡᎪNᎠ}~<,general,2,ok
559052029549346835,>~{ᏩᎡᎪNᎠ}~<,general,21,do I sound Russian???
559052042723786762,PotassiumLover,general,3,Yes
559052045727039509,weavens,general,6,i wish
559052088261214208,>~{ᏩᎡᎪNᎠ}~<,general,31,Some people say I sound Russian
559052102589087744,Alex_ I think.,general,14,my voice sucks
559052115566264332,>~{ᏩᎡᎪNᎠ}~<,general,1,F
559052367555723285,ImmortalLucario,general,11,Wait is 230
559052495054307349,WalterClements3232,general,3,230
559052534023585802,Alex_ I think.,general,22,"The Gayest Man Alive"
559052599081566219,ImmortalLucario,general,2,Tf
559052620711591936,ImmortalLucario,general,10,I’m a girl
559052632833130516,Alex_ I think.,general,70,he is a homosexual who produces a chemical that controls peoples minds
559052675174629376,Alex_ I think.,general,19,*yea well 230 isnt*
559052689082679298,>~{ᏩᎡᎪNᎠ}~<,general,39,Has Sal khan won the Nobel peace prize?
